<think>
Okay, the user wants me to generate 10 question-answer pairs in Portuguese based on the given context about Fresno. Let me start by reading the context carefully.

First, I need to make sure each question is relevant to the information provided. The context mentions Fresno's population, its status as a city in California, its location, historical background, and other facts. 

I should focus on key points like the population numbers, the county it's the seat of, the percentage of Hispanic population, the founding year, the name origin, nearby national parks, and the economic role. Also, the water security issue due to droughts is mentioned.

Now, I need to form questions that can be answered with short responses. For example, "Qual é a população de Fresno em 2020?" would be answered with "542.107". I have to check the numbers in the context to ensure accuracy.

I should also make sure the answers are concise, under 10 words. Let me go through each piece of information and think of possible questions. For instance, the name comes from ash trees, so "De onde vem o nome Fresno?" would be answered with "Das árvores de freixo nas margens do Rio San Joaquin."

I need to avoid any markdown and just output the CSV. Let me list 10 pairs, ensuring each is unique and covers different aspects of the context. Also, check that the answers are correct and match the data provided. Let me verify each one again to prevent errors.
</think>

pergunta;resposta
Qual é a população de Fresno em 2020?;542.107
Qual é o tamanho da área de Fresno?;115 milhas quadradas
Qual é o centro geográfico de Fresno?;Centro da Califórnia
Quando foi fundada Fresno?;1872
Qual é o nome do parque nacional ao norte de Fresno?;Yosemite
Qual é o percentual de hispânicos em Fresno?;50,5%
Qual é a cidade mais populosa do interior da Califórnia?;Fresno
Quais parques nacionais estão próximos a Fresno?;Yosemite, Kings Canyon, Sequoia
Qual é a função econômica de Fresno?;Centro econômico da região
Como é chamada a região metropolitana de Fresno?;Área metropolitana de Fresno
