pergunta;resposta
Uma escola particular difere de uma escola pública em relação a qual aspecto?;financiamento governamental
Qual é a principal característica de uma escola particular em relação à sua administração?;independência
Além de escolas particulares, que outro tipo de escola não é financiada pelo governo?;não-governamentais
Qual é a função de um conselho de administração em uma escola particular?;governança
Uma escola particular depende de quem para seu financiamento?;fontes privadas
Qual termo é usado para descrever escolas particulares que não cobram mensalidades?;sem taxa
Em qual região o termo 'escolas particulares' é frequentemente usado para universidades?;América do Norte
Qual é o oposto de uma escola pública em termos de administração e financiamento?;privada
Além de escolas, que tipo de instituição pode ser privada?;universidades
Qual é o principal objetivo de uma escola particular em relação à sua operação?;independência
