<think>
Okay, the user wants me to generate 10 question-answer pairs in CSV format based on the provided context about Islamism. Let me start by understanding the context thoroughly. 

First, the context defines Islamism as a political ideology aiming to reconstitute states according to Islamic practices. It mentions different strategies like revolutionary or reformist, and key figures like Sayyid Qutb and Ruhollah Khomeini. Also, there's a note that some prefer terms like "Islamic activism" instead of Islamism. 

I need to create questions that cover the main points. Let me brainstorm possible questions. For example, what is Islamism? Who are key figures? What are the strategies? What's the difference between Islamism and Islamic activism? How do Islamist movements approach politics?

Now, the answers need to be concise, under 10 words. Let me check each question to ensure the answer is accurate and brief. For instance, "What is Islamism?" could be answered with "Ideologia política para reconstituir estados segundo práticas islâmicas." That's 10 words. 

I should also make sure the questions are varied, covering different aspects of the context. Maybe include questions about the term's origin, key figures, strategies, and impacts. Also, check for any specific terms mentioned, like sharia, pan-Islamic unity, or the Islamic State of Iraq and the Levant (ISIL). 

Wait, the user mentioned that the term "Islamism" is not popular among some Islamists because it's associated with violence. So a question about that could be: "Por que alguns Islamistas evitam o termo 'Islamismo'?" Answer: "Associação a violência e extremismo por meio da mídia ocidental." That's 10 words.

I need to make sure all answers are in Portuguese and follow the CSV format. Let me list out 10 questions and their answers, checking each for accuracy and conciseness. Also, avoid any markdown and just provide the CSV. Let me double-check each pair to ensure they align with the context provided.
</think>

pergunta;resposta
O que é Islamismo?;Ideologia política para reconstituir estados segundo práticas islâmicas
Quem são figuras centrais do Islamismo?;Sayyid Qutb, Ruhollah Khomeini, Hassan al-Banna
Qual é a estratégia dos Islamistas?;Implementar sharia e unidade pan-islâmica
Por que alguns Islamistas evitam o termo "Islamismo"?;Associação a violência e extremismo por meio da mídia ocidental
O que é "activismo islâmico"?;Termo alternativo para Islamismo, sem conotações negativas
Como os movimentos islamistas atuam?;Por meio de processos políticos pacíficos ou ativismo grassroots
Qual é o impacto dos movimentos islamistas?;Redefinição de política e fronteiras no Oriente Médio
O que é o Estado Islâmico?;Militância islamista agressiva que surgiu após a Primavera Árabe
Qual é a visão de Graham E. Fuller sobre o Islamismo?;Identidade política e revitalização da comunidade islâmica
O que busca o Islamismo?;Retorno às práticas islâmicas autênticas em estados modernos
