pergunta;resposta
Qual é a definição de imperialismo segundo o contexto?;"O imperialismo é a política estatal ou prática de extensão do poder e dominio territorial ou econômico."
A império britânico expandiu seu poder em que tipo de territórios?;"África Oriental Alemã"
O movimento anticolonialismo combate qual forma de imperialismo?;"Colonialismo"
Qual exemplo de partido político com ideologia imperialista está listado no contexto?;"Conservative_Party_of_Canada_(1867–1942)"
Quem foi oppositionista ao imperialismo, conforme mencionado?;"Léon-Étienne_Duval"
De que maneira o imperialismo é frequentemente administrado?;"Força militar e soft power (poder econômico e cultural)"
Qual exemplo de genocídio associado ao imperialismo está mencionado?;"Herero and Namaqua genocide"
Quem foi um intelectual que defendeu o imperialismo?;"Michael_Parenti"
Que condado oriental teve uma relação com o imperialismo japonês?;"Coreia do Sul"
Qual exemplo de império europeu tem um mapa na Wikimedia Commons mencionando a expansão colonial?;"Portuguese_Empire"
Qual termo descreve a rápida disseminação de tecnologias e idéias causadas pelo imperialismo?;"Imperialismo informal"
Que exército imperialista é representado em uma imagem na Wikimedia Commons?;"Exército Otomano"
Qual exemplo de império asiático tem uma imagem no contexto?;"Império Japonês"
