pergunta;resposta
O que é ctenophora?;filo de animais marinhos
De onde vem a palavra 'ctenophora'?;grego κτείς (comb) e φέρω (carregar)
Qual o tamanho máximo dos adultos de ctenophores?;1,5 m
Como se movem os ctenophores?;pelo auxílio de cílios que formam 'pentes'
Que organismo marinho é conhecido como comb jelly?;ctenophora
O que caracteriza visualmente o ctenophore?;'pentes' - grupos de cílios
Qual a função dos colloblasts nas tentáculos do cydippid?;captura presas
De onde surgiram os primeiros registros fósseis de ctenophores?;Cambriano (525 milhões de anos atrás)
Quantas espécies confirmadas existem atualmente?;100 a 150 espécies
Como se alimentam os beroides, uma subclasse de ctenophore?;predando outros ctenophores
