pergunta;resposta
Qual é a área total da bacia amazônica?;7.000.000 km²
Quantos países compreendem a região da Amazônia?;Nove países
Qual país possui a maior porcentagem da Floresta Amazônica?;Brasil
Qual a porcentagem da Floresta Amazônica localizada no Brasil?;60%
Quantas terras indígenas são oficialmente reconhecidas na Amazônia?;3.344
Quantas espécies de árvores são estimadas na Floresta Amazônica?;16.000 espécies
Qual o nome da área protegida da Floresta Amazônica na Guiana Francesa?;Parque da Guiana Amazônica
Quantas pessoas vivem na região da Amazônia?;30 milhões
Quantos grupos étnicos existem na Amazônia?;350 grupos
Qual a porcentagem da população da Amazônia que é indígena?;9%
