pergunta;resposta
Quem é creditado pelo desenvolvimento do conceito de comutação de pacotes?;Paul Baran
Qual era o objetivo principal do trabalho de Paul Baran na década de 1960?;Prover um método eficiente e tolerante a falhas para roteamento de mensagens de telecomunicação
Onde Paul Baran trabalhava durante seu pesquisa sobre comutação de pacotes?;Corporação RAND
Quem é creditado por cunhar o termo "comutação de pacotes"?;Donald Davies
Qual foi um resultado do trabalho de Donald Davies na comutação de pacotes?;Inspirou várias redes de comutação de pacotes, incluindo a ARPANET
O que compõem os pacotes na comunicação de dados?;Cabeçalho e carga útil
Como a comutação de pacotes se contrasta com os métodos tradicionais de telecomunicação?;Não exige pré-alocação da largura de banda da rede
Em qual ano Donald Davies cunhou o termo "comutação de pacotes"?;1965
Qual é a base principal para as comunicações de dados em redes de computadores mundialmente?;Comutação de pacotes
De que forma a comutação de pacotes contribui para a tolerância a falhas na telecomunicação?;Permite roteamento eficiente e redundância
