pergunta;resposta
Qual porcentagem de ativos globais que possui 1% das pessoas mais ricas?;40%
Qual é um exemplo de como as descobertas da Oxfam são questionadas?;a metodologia usada:
Qual foi o principal aumento na desigualdade econômica nos últimos 30 anos?;praticamente em todos os países desenvolvidos, com mais de 70% dos Gini coeficientes aumentando.
O que a pesquisa geralmente liga à estabilidade política e econômica?;desigualdade econômica
Qual porcentagem de ativos globais pertencia a apenas 1% dos adultos em 2000?;40%
 Qual é a riqueza combinada dos "milionários de US $10milhões" em 2008?;quase US $ 41 trilhões
Por que existem mais pessoas pobres nos Estados Unidos e na Europa do que na China?;maior tendência a assumir dívidas).
 Qual porcentagem dos ativos globais os 1% mais ricos terão em 2016?;metade
Qual é o principal impacto do capital e da desigualdade econômica?;a desigualdade de terras e capital reduz a crescimento economico mais que a desigualdade de renda.
 Qual porcentagem dos ativos globais em 2000 pertencia a apenas 1% dos adultos?;40%
 O que as três pessoas mais ricas do mundo possuem mais do que as 48 nações mais baixas juntas?;ativos financeiros
Quanto foi a riqueza combinada dos "milionários de 10 milhões de dólares" em 2008?;quase US $ 41 trilhões
