```csv
pergunta;resposta
O que é a Geologia, em termos gerais?;Estudo da Terra e de outros corpos astronômicos
Qual é um dos objetivos da geologia em relação às rochas?;Determinar suas idades relativas e absolutas
Qual a importância da geologia no contexto das mudanças climáticas passadas?;Fornece evidências e insights sobre elas.
Quais são alguns métodos utilizados pelos geólogos para entender a Terra?;Observação de campo e modelagem numérica
Qual a relação da Geologia com a tectônica de placas?;Fornece a principal evidência para essa teoria.
Quais áreas do conhecimento se sobrepõem à Geologia?;Hidrologia e outras ciências da Terra
Qual o papel da geologia na exploração de recursos naturais?;Auxilia na descoberta de minerais e hidrocarbonetos.
Que tipo de informação a geologia fornece sobre o planeta Terra?;História geológica e estrutura
Como a geologia contribui para a compreensão da vida na Terra?;Estuda a história evolutiva da vida.
Qual a importância da geologia para a engenharia civil?;Fornece informações para construção segura.
```
