Pergunta;Resposta
Quando Kublai Khan proclamou oficialmente a dinastia Yuan?;1271
Quem era o avô de Kublai Khan?;Genghis Khan
Qual foi o último ano da dinastia Yuan?;1368
Quando a dinastia Song foi derrotada, terminou o conflito com a dinastia Yuan?;1279
Quem foi o grande khagan-imperador que fundou a dinastia Yuan?;Kublai Khan
Qual era a principal língua usada na corte da dinastia Yuan?;Chinês
Em qual século foi estabelecida oficialmente a dinastia Yuan?;13º (1271)
Quais foram os dois impérios não chineses que a dinastia Yuan conseguiu controlar?;Império Mongol e Goryeo
Qual era o título de Kublai Khan dentro da dinastia Yuan?;Grande Khan (Khagan)
Quando foi introduzida a moeda predominantemente em papel na dinastia Yuan?;1260-1368
