pergunta;resposta
1. Quando a Dinastia Yuan foi estabelecida?; Em 1271.
2. Quem fundou a Dinastia Yuan?; Kublai Khan.
3. Qual era o nome oficial da dinastia?; Grande Yuan.
4. Qual dinastia precedeu a Yuan?; Dinastia Song.
5. Qual dinastia sucedeu a Yuan?; Dinastia Ming.
6. Quando o cerco terminou?; Em 1279.
7. O que é a Yuan do Norte?; Estado rêmio após a queda da Yuan.
8. Qual título Kublai usou?; Grande Khan.
9. Qual script foi usado?; Phags-pa.
10. O que é o Mandato do Céu?; Legitimidade imperial.
pergunta;resposta
Quando a Dinastia Yuan foi estabelecida?;Em 1271
Quem fundou a Dinastia Yuan?;Kublai Khan
Qual era o nome oficial da dinastia?;Grande Yuan
Qual dinastia precedeu a Yuan?;Dinastia Song
Qual dinastia sucedeu a Yuan?;Dinastia Ming
Quando o cerco terminou?;Em 1279
O que é a Yuan do Norte?;Estado rêmio após a queda da Yuan
Qual título Kublai usou?;Grande Khan
Qual script foi usado?;Phags-pa
O que é o Mandato do Céu?;Legitimidade imperial
