```
pergunta;resposta
Qual é a localização da Universidade Harvard?;Cambridge, Massachusetts
Quando foi fundada a Harvard University?;1636
Para quem a Universidade Harvard foi nomeada inicialmente?;John Harvard
Quantas faculdades compõem a universidade de Harvard?;dez
Qual é o nome do campus principal da Harvard no centro de Harvard Yard?;Cambridge campus
Qual é o valor atual do endowment da Universidade Harvard?;$50.9 bilhões
Quem foi o presidente que transformou a Harvard em uma universidade moderna de pesquisa?;Charles William Eliot
Em qual ano Harvard co-fundou a Association of American Universities?;1900
Quantos presidentes dos EUA são graduados da Universidade Harvard?;oito
Qual é o tamanho da coleção da Biblioteca Harvard em itens?;20,4 milhões
```
