pergunta;resposta
Quando começou a primeira crise do petróleo?;outubro de 1973,
Qual foi o aumento percentual no preço do petróleo durante a primeira crise do petróleo?;nearly 300%,
Em que ano ocorreu a segunda crise do petróleo?;1979,
Como se chamava a primeira crise do petróleo no contexto global?;primeiro choque do,
Quem proclamou o embargo de petróleo contra os EUA durante a primeira crise do petróleo?;membros da Organização dos Países Exportadores de Petróleo Árabes,
Por que as nações europeias e o Japão se separaram dos Estados Unidos durante a primeira crise do petróleo?;para evitar serem alvo do embargo,
Em qual data os produtores de petróleo árabes levantaram o embargo contra os EUA?;março de 1974,
Quando o governo Nixon negociou com países que não cooperavam durante a primeira crise do petróleo?;18 de janeiro de 1974,
Em qual ano foi marcado pela retirada do acordo de Bretton Woods dos Estados Unidos?;1971,
Qual foi outro termo usado para descrever o impacto da primeira crise do petróleo na economia global?;primeiro choque econômico,
Quando os EUA se retiraram das colinas de Golan durante a primeira crise do petróleo?;18 de janeiro de 1974.
