pergunta;resposta
De que organização o IPCC faz parte?;As Nações Unidas,
Quais organizações da ONU estabeleceram o IPCC?;A Organização Meteorológica Mundial (OMM) e o Programa das Nações Unidas para o Meio Ambiente (PNUMA),
O que a ONU quer estabilizar?;Concentrações de gases de efeito estufa na atmosfera,
Qual é o tratado de mudança climática da ONU?;Convenção-Quadro das Nações Unidas sobre Mudança do Clima,
Qual resolução da ONU endossou o IPCC?;Resolução 43/53,
Quem é o presidente do IPCC?;Hoesung Lee,
Que nacionalidade é Hoesung Lee?;Coreano,
Quem foi o primeiro presidente do IPCC?;Bert Bolin,
Quando Pachauri renunciou ao cargo de presidente do IPCC?;Fevereiro de 2015,
Qual é a principal contribuição do IPCC para o Seis Assentos Report (AR6)?;O relatório mais influente foi o Special Report on Global Warming of 1.5°C em 2018.
