pergunta;resposta
Qual a origem dos normandos?;Mistura de Vikings e população local.
Qual o nome do líder viking que jurou fidelidade ao rei Carlos III?;Rollo.
Em que século os normandos desenvolveram uma identidade distinta?;Século X.
Qual a religião que os normandos adotaram?;Catolicismo.
Qual idioma era falado pelos normandos?;Latim e Old Norman.
Quais povos influenciaram a formação dos normandos?;Norse e Gallo-Romans.
Além da França, onde os normandos estabeleceram presença significativa?;Itália e Inglaterra.
Qual o papel da Igreja na sociedade normanda?;Central para a cultura e poder.
Qual o nome da tapeçaria que retrata a conquista normanda da Inglaterra?;Bayeux.
O que são "motte-and-bailey castles"?;Fortificações normandas típicas.
