pergunta;resposta
Qual é a área total coberta pela floresta amazônica?;A floresta amazônica cobre aproximadamente 5.500.000 quilômetros quadrados (2.100.000 milhas quadradas).
Quantas nações integram a bacia do Amazonas?;Nove nações: Brasil, Peru, Colômbia, Bolívia, Equador, French Guiana, Guyana, Suriname e Venezuela.
Qual país possui a maior porcentagem de floresta amazônica?;O Brasil é responsável por mais da metade (60%) da área coberta pela floresta amazônica.
Em que idioma "Amazonas" é usado como um departamento administrativo?;A palavra "Amazonas" também é usada como departamento em países como a França, com o Parque Amazoniano Guyanês.
Qual a porcentagem que a Amazônia representa nas florestas tropicais do mundo?;A Amazônia代表了地球上超过一半的残留热带雨林。
Quantas espécies de árvores existem na floresta amazônica?;Estimou-se que há 16.000 espécies de árvores na floresta amazônica.
Qual é a capitalidade da maior parte das terras indígenas na Amazônia?;A maioria dos povos indígenas vive em territórios isolados, como o Acre e o Amazonas no Brasil.
Quantos povos indígenas são isolados na Amazônia?;Existem 60 grupos étnicos que continuam isolados na Amazônia.
Qual é a palavra holandesa para "floresta amazônica"?;A palavra holandesa Amazoneregenwoud é usada para descrever a floresta amazônica.
Que país tem a maior concentração de terras indígenas na Amazônia?;O Brasil tem a maior concentração de terras indígenas reconhecidas, com 3.344 territórios.
Qual é o principal objetivo da proteção da floresta amazônica?;A proteção visa preservar a biodiversidade, os habitats e os povos indígenas que vivem nessa região.
