pergunta;resposta
Qual é a área de Victoria em km²?;227.444
Qual é a capital de Victoria?;Melbourne
Qual oceano banha a costa sudoeste de Victoria?;Oceano Antártico
Em que ano Victoria se tornou uma colônia separada de New South Wales?;1851
Qual evento impulsionou o crescimento populacional e riqueza de Victoria na década de 1850?;A corrida do ouro
Qual o nome do atual premier de Victoria?;Daniel Andrews
Quantos assentos Victoria tem na Câmara dos Representantes australiana?;38
Qual a porcentagem de habitantes de Victoria que são imigrantes?;35.1%
Quantas áreas de governo local existem em Victoria?;79
Qual esporte é considerado o lar espiritual na Austrália e em Victoria?;Futebol Australiano
