pergunta;resposta
Now, I'll structure each line in the CSV format with "pergunta;resposta". Let me verify that answers are directly from the context. For instance, the size range is mentioned as up to 1.5 meters. The name comes from Greek "kteis" (comb) and "pherō" (to carry). The main body structures are the jelly-like mass with two-cell layers. Fossil records go back to the Cambrian. The evolutionary hypotheses include the Porifera Sister Hypothesis and Ctenophora Sister Hypothesis. The examples of species are cydippids, platyctenids, and beroids. The taxonomic status is a matter of dispute. Also, mention the colloblasts for capturing prey and the fact that some are parasites.
pergunta;resposta  
O que é um ctenophora?;filo de animais que vivem em águas marinhas  
O que o ctenophora usa para nadar?;'pentes' - grupos de cílios  
Qual o tamanho máximo do ctenophora?;1,5 m (5 pés)  
O que são os coloblastos?;células adesivas para capturar presas  
Quais são exemplos de formas corporais?;cydippids, platyctenids e beroids  
O que significam os nomes em grego?;κτείς (comb) e φέρω (carregar)  
Quais são os predadores do ctenophora?;larvas, rotíferos e crustáceos pequenos  
Onde foram encontrados fósseis?;em lagerstätten do Cambriano  
Qual é a hipótese evolutiva principal?;Ctenophora Sister Hypothesis  
Quantas espécies são validadas?;100 a 150 espécies
