pergunta;resposta  
Qual é a capital da Polônia?;Warsaw  
Qual é o rio que passa por Warsaw?;Vístula  
Qual é a classificação de Warsaw na UE em termos de população?;6ª mais populosa  
Qual é o principal centro de comércio da Polônia?;Warsaw  
Qual é a maior área metropolitana da Polônia?;3,1 milhões de residentes  
Quem morreu em Warsaw?;Zbigniew Messner  
Qual é a principal empresa de telecomunicações baseada em Warsaw?;TVN Style  
Qual é o maior centro de negócios da Europa Central e Oriental?;Warsaw  
Qual é o recorde de temperatura alta em dezembro em Warsaw?;15,4°C  
Qual é a maior torre da União Europeia?;Varso Place
