pergunta;resposta  
Qual é a área total da bacia amazônica?;7,000,000 km² (2,700,000 sq mi)  
Quantos quilômetros quadrados da bacia são cobertos pela floresta?;5,500,000 km² (2,100,000 sq mi)  
Quantos países têm parte da floresta amazônica?;Território pertencente a nove nações  
Qual país possui a maior área da floresta amazônica?;Brasil, com 60% da floresta  
Quantos territórios indígenas são oficialmente reconhecidos?;3,344 territórios indígenas  
Quantas espécies de árvores existem na floresta?;16,000 espécies de árvores  
Qual é a porcentagem da floresta global representada pela Amazônia?;Mais de metade das florestas tropicais  
Quantos grupos étnicos vivem na região?;350 grupos étnicos  
Qual é o nome da floresta em português?;Floresta Amazônica  
Quais são os principais países que abrigam a floresta?;Brasil, Peru, Colômbia, Bolívia, Equador, Guiana Francesa, Guiana, Suriname e Venezuela
