pergunta;resposta
De onde os normandos se originaram?;Vikingos e West Franks
Qual é a forma latina original do termo "Norman"?;Nortmanni/Normanni
Quando foi criado o Ducado da Normandia?;Treaty of Saint-Clair-sur-Epte
Qual idioma os normandos falavam?;Old Norman
Quem foi o líder dos normandos na Batalha de Hastings?;William the Conqueror
Qual religião os normandos seguiam?;Christianity
De onde veio o idioma Norman?;Old Norman
Qual foi o impacto cultural e militar dos normandos?;contribuições significativas
Quais ilhas são consideradas restantes do Ducado da Normandia?;Channel Islands
Qual é a classificação etária dos normandos?;EthnicGroup
