pergunta;resposta  
Jacksonville é a maior cidade do estado da Florida em termos de população?;sim  
Qual o nome do rio que atravessa Jacksonville?;St. Johns River  
Qual foi o nome da colônia francesa na área?;Fort Caroline  
O que é o nome do litoral de Jacksonville?;Jacksonville Beaches  
Em que ano a cidade foi fundada após a conquista dos Estados Unidos pela Flórida?;1822  
Qual a principal base militar em Jacksonville?;Naval Station Mayport  
Qual o nome do maior complexo militar relacionado a Jacksonville?;Naval Submarine Base Kings Bay  
Qual é a principal atividade econômica da região?;turismo, especialmente golfe  
A cidade é nomeada em homenagem a quem?;Andrew Jackson  
Qual é o apelido para as pessoas de Jacksonville?;Jacksonvillians
