pergunta;resposta
Quem fundou a dinastia Yuan?;Kublai Khan,
Qual é o nome oficial da dinastia Yuan?;Great Yuan,
Em que ano foi estabelecida a dinastia Yuan?;1271,
Onde está localizado o início da dinastia Yuan?;China proper,
Quem liderou o clã mongol Borjigin durante a fundação da dinastia Yuan?;Kublai Khan,
Quando Kublai declarou oficialmente o estabelecimento da dinastia Yuan?;1271,
Qual foi o império não chinês que a dinastia Yuan conseguiu?;Império Mongol,
Que dinastia veio antes da dinastia Yuan?;Dinastia Song,
Que dinastia veio depois da dinastia Yuan?;Dinastia Ming,
O nome chinês usado para a dinastia Yuan é?;Yuanchao,
Qual era o título dado à dinastia Yuan pelos historiadores chineses?;Mandato do Céu.
