pergunta;resposta
1. What is the main measure of income inequality?;Gini coefficient
2. What does the Inequality-adjusted Human Development Index consider?;Takes inequality into account
3. Which concept refers to equal outcomes?;Equality of outcome
4. What effect does globalization have on global inequality?;Reduces global inequality
5. What is the main cause of increased within-nation inequality?;Globalization and policies
6. How do taxes and transfers affect income inequality in advanced economies?;Decrease by one-third
7. What is the impact of inequality on economic growth?;Hinders economic growth
8. Which type of inequality reduces growth more?;Land and human capital inequality
9. What is the main focus of economic policy debates?;Income distribution
10. What is the primary measure of wealth inequality?;Distribution of wealth
pergunta;resposta
O que mede a desigualdade de renda?;Coeficiente Gini
O que considera o Índice de Desenvolvimento Humano ajustado à desigualdade?;Considera desigualdade
Qual conceito se refere a igualdade de resultados?;Igualdade de resultados
Qual efeito a globalização tem sobre a desigualdade global?;Reduz desigualdade global
Qual é a principal causa da desigualdade dentro dos países?;Globalização e políticas
Como os impostos e transferências afetam a desigualdade de renda?;Reduzem em um terço
Qual impacto a desigualdade tem no crescimento econômico?;Inibe crescimento econômico
Qual tipo de desigualdade reduz mais o crescimento?;Desigualdade de terra e capital humano
Qual é o foco das discussões políticas econômicas?;Distribuição de renda
O que mede a desigualdade de riqueza?;Distribuição de riqueza
