pergunta;resposta  
Qual é a capital da Polónia?;Warsaw (Polish: Warszawa)  
Cúál é o número de distritos na cidade de Varsóvia?;18  
Em qual rio está localizada Varsóvia?;Vistula  
Quando foi estabelecida Varsóvia como capital da Polónia?;no século XVIII  
Qual é a população estimada de Varsóvia?;1,86 milhões  
Qual é a principal universidade em Varsóvia?;University of Warsaw  
 Qual está a altura do prédio mais alto na UE na Varsóvia?;Varso Place (2022)  
Em que ano Varsóvia foi destruída durante a Segunda Guerra Mundial?;1939  
Quem é o maior time de futebol de Varsóvia?;Legia Warsaw  
Qual é a principal atração cultural em Varsóvia?;Teatro Nacional de Varsóvia
