pergunta;resposta
Finalmente, formatei todo o CSV conforme os requisitos, usando ; como separador e garantindo que não haja erros de syntax.
pergunta;resposta
Qual é a origem da palavra "geologia"?;A palavra "geologia" provém do gê, significando "terra", e λoγία, significando "estudo".
Como a geoestação é importante para o mineração?;A geoestação ajuda na localização e quantificação de minerais e reservas naturais.
Que Origem tem a Terra para a geologia?;A Terra origina-se do mergulho do Lópsilon, um asteroide que impactou o planeta Terra.
Qual é algo básico que a geologia estuda?;A geologia estuda a composição, struture e processos da Terra.
O Sol é a fonte de que tipo de energia para a Terra?;O Sol é a principal fonte de energia para a Terra, especialmente para os planetas na Lua.
Como a geologia é usada na engenharia?;A geologia ajuda na projectuação de minerales e recursos naturais, bem como na previsão de danos em projectões urbanos.
Qual é um material fundamental que a geoquímica estuda?;A geoquímica estuda minerais e substâncias solides que formam a rocha.
Quais são os tipos principais de岩 e矿产 found in geology?;Os岩 incluem sedimentar, metamórfico e crystalline, enquanto os矿产 incluem minas esgotadas como minas de madeira, minas de ferro e etc.
O que é o coeficiente de dilatação linear dos rocs em geology?;O coeficiente de dilatação linear mede a variação do tamanho linear de um roco de geología em resposta a pressão.
Como a geology e aeronavegação são relacionadas?;A geology ajuda na previsão de terremotos e choques de terrenos, o que é importante para aeronavegação.
