pergunta;resposta
Quando a BSB começou a transmitir?;25 de março de 1990
Qual foi o destino dos serviços da BSB?;Direto para residências no Reino Unido
O que aconteceu com a BSB em 2 de novembro de 1990?;Foi fundida com a Sky Television plc para formar a British Sky Broadcasting
Qual foi o local da sede da BSB?;Londres, Inglaterra
A BSB oferecia serviços de satélite?;Sim
Quando a BSB foi estabelecida?;1990
O que aconteceu com os serviços de TV da BSB após a fusão?;Integrados à Sky Television plc para formar a British Sky Broadcasting
Qual era o principal serviço da BSB?;TV por satélite direto ao consumidor
A BSB operava em quais países?;Reino Unido
O que mudou no nome da empresa após a fusão?;Passou a ser conhecida como British Sky Broadcasting
