pergunta;resposta  
Quais foram os dois primeiros estados membros da comunidade que levou à formação da União Europeia?;Comunidade Europeia do Carvão e do Aço (CECA)  
Em que ano foi fundada a Comunidade Europeia do Carvão e do Aço (CECA)?;1952  
Quais são os objetivos principais da legislação da União Europeia?;Promover paz, justiça social, economia de mercado social com pleno emprego e proteção ambiental.  
Quantos estados membros fazem parte atualmente da União Europeia (UE)?;27  
Qual é a estrutura constitucional da União Europeia?;Os Tratados da UE acordados pelos Estados-Membros.  
Como é chamado o sistema judicial que interpreta e cria precedentes na União Europeia?;Corte de Justiça da União Europeia (CJUE)  
Qual foi a principal razão para a criação da Comunidade Europeia do Carvão e do Aço em 1952?;Promover a paz.  
Quais áreas a legislação da UE visa proteger além da economia e emprego?;Proteção ambiental.  
Em qual organização os Tratados da União Europeia são acordados?;Estados-Membros.  
Qual é o principal ramo responsável pela interpretação da lei na União Europeia?;Judicial.  
