pergunta;resposta
Now, I need to ensure each question is relevant and the answers are accurate. Let me check the context again to confirm. Yes, these points are all covered. The next step is to format them into CSV as specified. Each line should be "question;answer". No extra text, just the CSV. Let me make sure there are 10 entries and that each answer is under 10 words. Looks good. I'll list them out in order.
pergunta;resposta  
Packet switching is based on what?;Data packets transmitted over digital networks  
What are packets made of?;Header and payload  
What does the header contain?;Destination information  
Who developed the concept in the 1960s?;Paul Baran  
What was the goal of Baran's work?;Fault-tolerant, efficient routing  
What did Baran's ideas contradict?;Pre-allocated network bandwidth  
When did Davies coin the term packet switching?;1965  
What networks were influenced by Davies' work?;ARPANET and others  
What is the primary basis for data communications?;Packet switching  
What is the purpose of the payload?;Data content
