pergunta;resposta
Quando foi fundada a Universidade Harvard?;Em 1636
Qual é o nome do primeiro benfeitor da universidade?;John Harvard
Em qual estado está localizada a Universidade Harvard?;Massachusetts
Quantas faculdades compostas estão na universidade?;Dez
Qual é o valor aproximado do patrimônio líquido da universidade?;50,9 bilhões de dólares
Quantos itens há na Biblioteca de Harvard?;20,4 milhões
Qual era a finalidade inicial da Universidade Harvard?;Treinar ministros congregacionalistas
Quando ocorreu a secularização gradual do currículo?;Século XVIII
Quantos presidentes dos EUA são alumni de Harvard?;Oito
Quantas medalhas olímpicas ganharam alunos e ex-alunos?;110
