pergunta;resposta
Quem é considerado o possível autor da origem do termo "Huguenots"?;Bezanson Hugues
Quando a perseguição aos Huguenots foi reinstaurada na França?;1685, com o Edict of Fontainebleau de Louis XIV
Qual era a proporção dos Huguenots na população francesa antes do massacre de São Bartolomeu em 1572?;até 10%
Quem foi o líder dos Huguenots durante os conflitos religiosos da Guerra dos Trinta Anos?;Henry IV
Qual foi a consequência para os Huguenots após a revogação do Edict of Nantes?;forçados a converter ou fugir como refugiados
Por que motivo a perseguição aos Huguenots aumentou sob Louis XIV?;por causa da crescente influência e depoimentos religiosos públicos
Quando os Huguenots foram oficialmente reconhecidos como cidadãos iguais, com direitos plenos?;1789, com a Declaração dos Direitos do Homem e do Cidadão da Revolução Francesa
Qual foi o impacto das saídas de Huguenots da França no país?;criou um efeito de drenagem cerebral, pois muitos ocupavam posições importantes na sociedade
Quando os Huguenots perderam seus privilégios políticos e militares?;1685, após rebeliões
Qual foi o resultado dos dragonnades para a comunidade protestante francesa?;causou um impacto devastador
Como se qualifica o período de conflitos religiosos na França entre 1562 e 1598?;French Wars of Religion
