pergunta;resposta
3. Thrust increases velocity; drag decreases it.
pergunta;resposta
O que uma força pode fazer com o estado de movimento de um objeto?;Alterar
De acordo com a segunda lei de Newton, qual é a relação entre força, massa e aceleração?;F = m * a
Qual tipo de quantidade física é a força?;Força é um vetor (quantidade que possui magnitude e direção)
O que o empuxo faz?;Aumenta a velocidade do objeto
O que a arrasto faz?;Diminui a velocidade do objeto
Qual força gera alterações na velocidade rotacional de um objeto?;Torque
Em corpos estendidos, o que acontece com as forças internas?;Elas se equilibram, não causando aceleração no corpo
Como é definida a pressão?;Pressão é a distribuição de força sobre uma área
O que pode causar deformação em sólidos?;Stress
Qual efeito as forças têm em fluidos?;Causem o fluxo dos fluidos
