pergunta;resposta  
Quem é considerado um dos fundadores do movimento que levou à criação da República Islâmica do Irã?;Ruhollah Khomeini  
Qual estratégia não revolucionária é frequentemente adotada por alguns movimentos islâmicos para alcançar seus objetivos políticos?;Grassroots social e política ativismo  
Que termo é muitas vezes usado de forma pejorativa pela mídia ocidental em relação ao Islã político, embora não seja popular entre os próprios adeptos?;Islamic fundamentalism  
Qual figura islâmica famosa por denunciar a matança de inocentes, apesar de alguns seguidores serem vistos como extremistas?;Sayyid Qutb  
Que movimento islâmico é conhecido por sua disposição de utilizar processos políticos pacíficos para alcançar seus objetivos?;Muslim Brotherhood  
Qual conceito envolve apoio à identidade, autenticidade e revitalização da comunidade muçulmana como uma forma de política?;Identity politics  
Quais dois termos alternativos são preferidos por algumas figuras políticas islâmicas em vez de "Islamism"?;Islamic activism e Islamic movement  
Como a influência dos movimentos islâmicos tem sido comparada no contexto do Oriente Médio pós-independência?;A mais significativa tendência desde que os estados modernos ganharam independência  
Que termo é usado por alguns analistas para descrever o Islã político como um movimento de revitalização e regionalismo?;Revivalism  

