pergunta;resposta
Qual é a definição básica de civil disobedience?;Refusão não violenta de leis
Quem popularizou o conceito de civil disobedience?;Henry David Thoreau
Qual movimento inspirou Thoreau a escrever sobre civil disobedience?;Movimento abolicionista
Em que movimento civil disobedience foi uma tática central?;Movimento pelos direitos civis
Qual liderança influenciou a aplicação de civil disobedience?;Mahatma Gandhi
Em que contexto civil disobedience foi utilizada na Índia?;Protestos por independência
Qual evento no Brasil demonstrou o uso de civil disobedience?;Movimento Estudantil de 1968
Qual protesto nos EUA exemplifica civil disobedience?;Protestos contra a Guerra do Vietnã
Qual grupo utilizou civil disobedience no movimento pelos direitos civis?;SNCC (Student Nonviolent Coordinating Committee)
Em que contexto civil disobedience foi usada na Ucrânia?;Revolução laranja
