pergunta;resposta  
Where was BSB headquartered?;London  
When did BSB start broadcasting?;25 March 1990  
When was BSB merged with Sky?;2 November 1990  
What was the merged company called?;British Sky Broadcasting  
What was the original name of the merged company?;BSB  
What was the main service provided by BSB?;direct broadcast satellite television services  
What year did the merger occur?;1990  
What was the result of the merger?;formation of British Sky Broadcasting  
What was the original company's name?;British Satellite Broadcasting  
What was the primary service of BSB?;satellite television services
