pergunta;resposta
Qual é a posição de Warsaw no ranking das cidades mais populosas da União Europeia?;Sexta maior cidade.
Em qual rio está localizada Warsaw?;Rio Vistula.
Qual foi a cidade que serviu como capital antes de Warsaw no século XVI?;Kraków.
Quando a população metropolitanana de Warsaw ultrapassou 3 milhões?;No século XX.
Qual é o nome do principal aeroporto internacional de Warsaw?;Warsaw Chopin.
Qual organismo europeu tem sede em Warsaw?;Frontex e ODIHR.
Qual universidade é considerada uma das mais renomadas em Warsaw?;Universidade de Warsaw.
Qual museu está localizado no centro cultural Zachęta Art Gallery?;Zachęta Art Gallery.
Qual foi o ano em que o centro histórico de Warsaw foi declarado Patrimônio Mundial?;1980.
Qual é a principal companhia aérea low-cost com operações em Warsaw?;Warsaw Modlin.
