pergunta;resposta
"Relation";"Value"
"dbpedia-owl:wikiPageRedirects";"Islamism"
"dbpedia-owl:wikiPageID";"1270964"
"dbpedia-owl:wikiPageTitle";"Islamism"
"dbpedia-owl:wikiPageID";"1270964"
"dbpedia-owl:wikiPageTitle";"Islamism"
"dbpedia-owl:bot";"medic"
"dbpedia-owl:hypernym";"Movement"
"dbpedia-owl:nonFictionSubject";"The Islamist (book)"
"dbpedia-owl:religion";"Islamism"
"dbpedia-owl:socialAndPoliticalPhilosophy";"Political ideology"
"dbpedia-owl:wikiPageID";"1270964"
"dbpedia-owl:wikiPageTitle";"Islamism"
"dbpprop:bot";"medic"
"dbpprop:hypernym";"Movement"
"dbpprop:nonFictionSubject";"The Islamist (book)"
"dbpprop:religion";"Islamism"
"dbpprop:socialAndPoliticalPhilosophy";"Political ideology"
