pergunta;resposta
Que estado americano é a sede da Universidade do Chicago?;Illinois
Qual é o nome da principal biblioteca da Universidade do Chicago?;Regenstein Library
Em que ano foi fundada a Universidade do Chicago?;1890
Quantas escolas profissionais possui a Universidade do Chicago?;8
Qual é o nome da universidade's law school?;University of Chicago Law School
O que é a Metallurgical Laboratory famosa por ter conseguido?;Primeira reação nuclear sustentada controlada
Quantos Nobel laureados são alunos, professores ou funcionários da Universidade do Chicago?;97
Que campo científico deu origem à "revolução dos isótopos carbono-14" na datação de objetos antigos?;Química
Qual é o nome do acelerador de partículas administrado pela Universidade do Chicago?;Fermi National Accelerator Laboratory
Em que ano a Universidade do Chicago produziu a primeira reação nuclear sustentada?;1942
