```csv
subject,predicate,object
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/subject","http://dbpedia.org/resource/Category:Amazon_River"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/subject","http://dbpedia.org/resource/Category:Amazon_basin"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/subject","http://dbpedia.org/resource/Category:Amazon_biome"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/subject","http://dbpedia.org/resource/Category:Amazon_rainforest"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/subject","http://dbpedia.org/resource/Category:Droughts_in_South_America"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/subject","http://dbpedia.org/resource/Category:Ecoregions_of_South_America"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/subject","http://dbpedia.org/resource/Category:Forestry_in_South_America"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/subject","http://dbpedia.org/resource/Category:Natural_history_of_Brazil"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/subject","http://dbpedia.org/resource/Category:Natural_history_of_Ecuador"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/subject","http://dbpedia.org/resource/Category:Natural_history_of_Peru"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/subject","http://dbpedia.org/resource/Category:Neotropical_ecoregions"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/subject","http://dbpedia.org/resource/Category:Rainforests"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/subject","http://dbpedia.org/resource/Category:Regions_of_South_America"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/subject","http://dbpedia.org/resource/Category:Tropical_and_subtropical_moist_broadleaf_forests"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/hypernym","http://dbpedia.org/resource/Forest"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/point","-3.0 -60.0"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/geometry","POINT(-60 -3)"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/2021_Top_ten_countries_for_tropical_primary_forest_loss_-_World_Resources_Institute.svg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/20220910_Amazon_deforestation_and_degradation,_by_country_-_Amazon_Watch.svg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Afternoon_Clouds_over_the_Amazon_Rainforest.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Amazon17_(5641020319).jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Amazon_CIAT_(2).jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Amazon_CIAT_(5).jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Amazon_Rainforest,_Brazil_Timelapse_1984-2018.gif"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Amazon_rainforest_(orthographic_projection).svg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Ara_macao_-_two_at_Lowry_Park_Zoo.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Avicularia-geroldi-subadult.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Bauhinia_guianensis,_mature_liana_(9340889588).jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Black_caiman_Macrofotografie_2.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Campo12Foto_2.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Climate_change_disturbances_of_rainforests_infographic.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Deforestation_of_Rainforest.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/DeforestationinBrazil2.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Dendrobates_azureus_(Dendrobates_tinctorius)_Edit.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Emperor_Tamarin_(EXPLORE)_(9714001143).jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Eunectes_murinus.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Fires_and_Deforestation_on_the_Amazon_Frontier,_Rondonia,_Brazil_-_August_12,_2007.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Fires_and_Deforestation_on_the_Amazon_Frontier,_Rondonia,_Brazil_-_September_30,_2007.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Giant_otter.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Green_iguana.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Harpy_eagle.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Hoatzin_in_Amazon.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Jaguar_at_Pantanal.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Manduri_duck.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Pink_river_dolphin.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Red_howler_monkey.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Scarlet_macaw.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Sloth_in_Amazon.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Tapir_in_Amazon.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Three-toed_sloth_in_Amazonas.jpg"
"http://dbpedia.org/resource/Amazon_Rainforest","http://dbpedia.org/ontology/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Toucan_in_Amazonas.jpg"
```
