pergunta;resposta
Em que estado se localiza a Universidade de Harvard?;Massachusetts
Qual o nome do primeiro benfeitor da Universidade de Harvard?;John Harvard
Qual o ano de fundação da Universidade de Harvard?;1636
Qual a importância da fundação da Universidade de Harvard?;Evitar ministros analfabetos
Quantos campi possui a Universidade de Harvard?;3
Qual o valor do endowment da Universidade de Harvard?;$50.9 bilhões
Qual a função do endowment para os estudantes?;Admitir sem considerar a necessidade financeira
Qual a importância da Biblioteca de Harvard?;Maior sistema de bibliotecas acadêmicas do mundo
Quem liderou a Universidade de Harvard durante a Segunda Guerra Mundial?;James B. Conant
Quantos ex-alunos de Harvard são presidentes dos EUA?;8
