pergunta;resposta  
O que é o fluido de trabalho principal em uma máquina a vapor?;vapor  
Qual ciclo termodinâmico ideal analisa a operação de máquinas a vapor?;Rankine  
Qual tipo de motor é classificado como máquina a vapor?;combustão externa  
Quem desenvolveu a primeira máquina a vapor comercialmente bem-sucedida?;Thomas Newcomen  
Qual inovação James Watt fez para melhorar máquinas a vapor?;condensação separada  
O que substituiu as máquinas a vapor no comércio no início do século XX?;eletricidade e combustão interna  
Como a máquina a vapor converte pressão do vapor em trabalho mecânico?;movimento do pistão via biela e manivela  
Qual é a função do ciclo Rankine em máquinas a vapor?;analisa o processo termodinâmico  
Qual foi o primeiro dispositivo comercialmente usado movido a vapor?;pompa a vapor  
O que substituiu as máquinas a vapor em aplicações comerciais?;turbinas a vapor
