pergunta;resposta
Quando começou a crise do petróleo de 1973?;outubro de 1973
Quem impôs o embargo do petróleo?;membros da OPEP árabe
Qual foi o preço inicial do petróleo antes da crise?;US$3 por barril
Quando terminou o embargo do petróleo?;março de 1974
Qual foi o aumento percentual do preço do petróleo?;quase 300%
Qual foi o preço do petróleo no final do embargo?;quase US$12 por barril
Por que foi imposto o embargo do petróleo?;por países que apoiaram Israel
Quais foram os primeiros países alvos do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi outro nome para esta crise?;"primeiro choque do petróleo"
Qual crise ocorreu após esta?;crise de 1979
pergunta;resposta
Quando começou a crise do petróleo de 1973?;outubro de 1973
Quem impôs o embargo do petróleo?;membros da OPEP árabe
Qual foi o preço inicial do petróleo antes da crise?;US$3 por barril
Quando terminou o embargo do petróleo?;março de 1974
Qual foi o aumento percentual do preço do petróleo?;quase 300%
Quais foram os primeiros países alvos do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Por que foi imposto o embargo do petróleo?;por países que apoiaram Israel
Qual foi o preço do petróleo no final do embargo?;quase US$12 por barril
Qual foi outro nome para esta crise?;"primeiro choque do petróleo"
Qual crise ocorreu após esta?;crise de 1979
