pergunta;resposta
Qual é o nome comum dado aos ctenóforos?;Comb jellies
Onde os ctenóforos residem?;Marinhos
Quais são os grupos de cilípios usados pelos ctenóforos para nadar?;Combs
Quantas espécies de ctenóforos foram validadas até agora?;100 à 150
Tamanho mínimo e máximo dos adultos de ctenóforos?;De alguns milímetros a 1,5 m (5 pés)
Qual é um exemplo de ctenóforo com tentaculares retráteis?;Cydippids
Que tipo de predação predominante tem os ctenóforos?;Predadores
Quais são algumas das formas de corpo dos ctenóforos?;Egg-shaped bodies, flat bodies, large-mouthed bodies
Quando surgiram os fósseis considerados como representantes de ctenóforos?;Na época do Cambrian, cerca de 525 milhões de anos atrás
Qual a posição dos ctenóforos na árvore da vida?;Ctenóforo Sibling Hypothesis
