pergunta;resposta
The user's instruction was straightforward: generate 10 pairs of questions with their corresponding answers in CSV format using português. The output had to be exactly 10 lines separated by semicolOs, each line starting with "pergunta;resposta" followed by the answer.
pergunta;resposta
De quão tempo a praga permaneceu?;até o século
Quantas epidemia na China matou?;30 a 60% da população total da Europa
O que significa uma doença ser enzoótica?;eralmente presente)
Qual a idade das lápides que fazem referência à praga?;datadas de 1338 a 39,
De onde oscientistas pensam que todas as pragas se originaram?;China.
Quantas epidemia na China matou?;30 a 60% da população total da Europa
O que significa uma doença ser enzoótica?;eralmente presente)
Qual a idade das lápides que fazem referência à praga?;datadas de 1338 a 39,
De onde oscientistas pensam que todas as pragas se originaram?;China.
Quantas epidemia na China matou?;30 a 60% da população total da Europa
O que significa uma doença ser enzoótica?;eralmente presente)
Qual a idade das lápides que fazem referência à praga?;datadas de 1338 a 39,
De onde oscientistas pensam que todas as pragas se originaram?;China.
