pergunta;resposta  
Qual é a definição principal do islamismo?;reconstituir estados conforme princípios islâmicos  
Quais são as duas estratégias principais do islamismo?;revolucionária e reformista  
Quem é um figura central do islamismo no século XX?;Hassan al-Banna  
Qual é o objetivo da implementação da sharia?;reordenar sociedade e governo  
Quais grupos são exemplos de movimentos islâmicos?;Muslim Brotherhood, Hamas  
O que o islamismo busca combater no mundo muçulmano?;influências ocidentais  
Qual termo é preferido por alguns islamitas?;ativismo islâmico  
Quais são os dois movimentos islâmicos diferentes mencionados?;revolucionário e reformista  
Onde o Hamas se originou?;Palestina  
Qual é a visão acadêmica sobre o islamismo?;diversos movimentos sociais e políticos
