pergunta;resposta
O que é civil disobedience?;Recusa ativa de cidadãos em obedecer a leis governamentais
Que condição uma ação precisa ter para ser considerada "civil"?;Precisa ser não violenta
Quem popularizou o termo civil disobedience nos EUA?;Henry David Thoreau
Qual ensaio de Henry David Thoreau popularizou o conceito?;Resistance to Civil Government
Quem foi inspirado por Thoreau no movimento sufragista dos EUA?;Susan B. Anthony
Quem liderou a Revolução Egípcia de 1919 inspirado por Thoreau?;Saad Zaghloul
Quem liderou a independência da Índia inspirado por Thoreau?;Mahatma Gandhi
Quando Mahatma Gandhi usou a desobediência civil?;Na luta pela independência da Índia
Quem liderou a desobediência civil nos movimentos dos direitos civis?;Martin Luther King Jr.
Como King viu a desobediência civil em relação às leis?;Como respeito pela lei (expressão mais elevada)
pergunta;resposta
O que é civil disobedience?;Recusa ativa de cidadãos em obedecer a leis governamentais
Que condição uma ação precisa ter para ser considerada "civil"?;Precisa ser não violenta
Quem popularizou o termo civil disobedience nos EUA?;Henry David Thoreau
Qual ensaio de Henry David Thoreau popularizou o conceito?;Resistance to Civil Government
Quem foi inspirado por Thoreau no movimento sufragista dos EUA?;Susan B. Anthony
Quem liderou a Revolução Egípcia de 1919 inspirado por Thoreau?;Saad Zaghloul
Quem liderou a independência da Índia inspirado por Thoreau?;Mahatma Gandhi
Quando Mahatma Gandhi usou a desobediência civil?;Na luta pela independência da Índia
Quem liderou a desobediência civil nos movimentos dos direitos civis?;Martin Luther King Jr.
Como King viu a desobediência civil em relação às leis?;Como respeito pela lei (expressão mais elevada)
