pergunta;resposta
I need to structure each line as "pergunta;resposta" with a semicolon separator. Let me list out possible questions:
pergunta;resposta
Quem escreveu o ensaio "Resistência ao Governo Civil" que popularizou o termo desobediência civil?;Henry David Thoreau
Qual movimento de independência na Índia utilizou a desobediência civil contra o Reino Unido?;movimento de independência indiano
Quem foi um dos líderes inspirados pela desobediência civil no movimento dos direitos civis dos EUA?;Martin Luther King Jr.
Qual evento em 2021 utilizou métodos de desobediência civil contra a violência policial?;protesto End SARS
Qual país teve uma crise no Kosovo entre 2011 e 2013 com desobediência civil?;Kosovo
Qual protesto em 2019 envolveu manifestações contra a lei da hijab obrigatória?;protestos contra a hijab obrigatória no Irã
Qual organização contemporânea utiliza desobediência civil para lutar pelos direitos reprodutivos?;Sisters Uncut
Qual movimento dos anos 1960 nos EUA utilizou desobediência civil para combater a segregação?;movimento dos direitos civis
Qual é uma característica essencial da desobediência civil segundo o contexto?;não violência
Qual país teve protestos em 2022 utilizando desobediência civil contra a política econômica?;Cazaquistão
