pergunta;resposta
Another point: "Harvard Library is the world's largest academic library system, comprising 79 individual libraries holding about 20.4 million items." So the answer is "79 bibliotecas; 20,4 milhões de itens." But the user wants each answer to be up to 10 words. So maybe "79 bibliotecas com 20,4 milhões de itens."
pergunta;resposta
Quando foi fundada a Harvard University?;1636
Quem deu nome à universidade?;John Harvard
Quantas campuses a Harvard possui?;Três
Qual é o valor da dívida da Harvard?;50,9 bilhões de dólares
Qual é o maior sistema bibliográfico acadêmico?;Harvard Library
Quantos laureados no Prêmio Turing a Harvard tem?;Catorze
Quantos presidentes dos EUA são ex-alunos?;Oito
Quantos bilionários vivos a Harvard tem?;188
Qual é o número de medalhas olímpicas de ex-alunos?;110
Qual é a quantidade de prêmios Pulitzer ganhos?;48
