pergunta;resposta
Wait, but I need to check if these answers are directly from the context. The abstract mentions "established by Kublai, the fifth khagan-emperor... in 1271" and "lasted from 1271 to 1368." The official name is "Great Yuan (Chinese: 大元; pinyin: Dà Yuán)." The Borjigin clan is mentioned as Kublai's clan. The predecessor is the Song dynasty, and the successor is the Ming. Genghis Khan is Kublai's grandfather. The capital is Shangdu. So these should be correct.
Qual é o ano de fundação da dinastia Yuan?;1271
Quem fundou a dinastia Yuan?;Kublai Khan
Em que ano a dinastia Yuan terminou?;1368
Qual é o nome oficial chinês da dinastia Yuan?;Dà Yuán
Quem liderava a tribo Borjigin?;Kublai Khan
Qual dinastia precedeu a Yuan?;Song
Qual dinastia sucedeu a Yuan?;Ming
Quem era o avô de Kublai Khan?;Genghis Khan
Qual era a capital da dinastia Yuan?;Shangdu
Qual é o nome mongol da dinastia Yuan?;Yeke Yuwan Ulus
Qual é o ano de fundação da dinastia Yuan?;1271  
Quem fundou a dinastia Yuan?;Kublai Khan  
Em que ano a dinastia Yuan terminou?;1368  
Qual é o nome oficial chinês da dinastia Yuan?;Dà Yuán  
Quem liderava a tribo Borjigin?;Kublai Khan  
Qual dinastia precedeu a Yuan?;Song  
Qual dinastia sucedeu a Yuan?;Ming  
Quem era o avô de Kublai Khan?;Genghis Khan  
Qual era a capital da dinastia Yuan?;Shangdu  
Qual é o nome mongol da dinastia Yuan?;Yeke Yuwan Ulus
