pergunta;resposta
Em que período ocorreu a Peste Negra?;1346 a 1353
Qual o principal agente causador da Peste Negra?;Yersinia pestis
Qual a estimativa do número de mortes causadas pela Peste Negra?;75 a 200 milhões
Como a Peste Negra se espalhou pela Europa?;por navios e ratos,
Qual a relação entre a Peste Negra e a população europeia?;matou 30 a 60% da população,
Onde se acredita que a Peste Negra tenha se originado?;Ásia Central ou Leste,
Além da Europa, quais outras regiões foram afetadas pela Peste Negra?;Norte da África e Oriente Médio,
Qual o papel das pulgas na disseminação da Peste Negra?;transmitiam a bactéria Yersinia pestis,
A Peste Negra foi o primeiro grande desastre natural da Europa medieval?;Não, houve a Grande Fome de 1315-1317 antes.
Em que século a população europeia se recuperou do nível pré-Peste Negra?;século XV (1500)
