pergunta;resposta
Qual é o ranking de Jacksonville nos Estados Unidos em termos de população?;12ª  
Em que ano Jacksonville se tornou parte do Condado de Duval?;1968  
Qual é o nome do rio que passa por Jacksonville?;St. Johns  
Qual é o apelido de Jacksonville?;The River City  
Quem era o governador que deu nome a Jacksonville?;Andrew Jackson  
Onde estão localizados os principais centros de turismo de Jacksonville?;Jacksonville Beaches  
Qual é a temperatura mais alta registrada em março em Jacksonville?;91°F  
Quem era o líder indígena que habitava a área antes da fundação de Jacksonville?;Timucua  
Qual é a principal base militar em Jacksonville?;Naval Station Mayport  
Qual é o nome do maior porto de Jacksonville?;Port of Jacksonville
