pergunta;resposta
```pergunta;resposta
Qual é a总面积的主要 rainforest do Amazon?;5,500,000 km²
Quantas principais regiões contabilizam oAmazonas?;1, 2, 3, 4, 5
Quem utiliza o namesake de "Guiana Amazonian Park" para sua regionalidade?;France, Germany, Italy, USA, Canada
Quantos grupos indígenas são preservados em Amazonia?;10
Qual é a population majoritária dos Amazon?;390 billion individuals
Quais os 6 principais regiões que contabilizam oAmazonas?;1, 2, 3, 4, 5, 6
Qual é o percentual de population no Amazon por citizenios indígenas?;9%
Quantos grupos indígenas são subdivisionados em 9 nationalidades?;3,344 territories
Qual é a总面积 dos 9 nationalidades subdivisionadas em Amazonia?;7,000,000 km²```
