pergunta;resposta
O que são ctenóforos?;animais marinhos invertebrados, também conhecidos como geleias de pente
Qual a origem do nome "Ctenophora"?;do grego "kteis" (pente) e "pherō" (carregar)
Qual a principal característica distintiva dos ctenóforos?;grupos de cílios usados para natação
Qual o tamanho típico dos ctenóforos adultos?;variam de poucos milímetros a 1,5 m
Quais são os tipos de corpos que os ctenóforos podem ter?;egg-shaped cydippids, flat platyctenids e large-mouthed beroids
Qual o papel dos tentáculos em algumas espécies de ctenóforos?;capturar presas
Qual a função dos colloblastas nos ctenóforos?;capturar presas
Onde podem ser encontrados os ctenóforos?;em águas marinhas em todo o mundo
Quando surgiram os fósseis de ctenóforos?;há cerca de 525 milhões de anos, no período Cambriano
Qual a principal questão taxonômica em debate sobre os ctenóforos?;a posição na árvore da vida animal
