pergunta;resposta
Quem recebeu a nomeação da escola Harvard?;John Harvard
Em que ano a Harvard College se tornou uma universidade?;1636
A Universidade de Harvard tem quais tipos de instituições afiliais?;NCAA Division I
Qual é o nome do líder durante os anos depressivos e a Segunda Guerra Mundial?;James B. Conant
Qual foi a organização que a Harvard fundou em 1900?;Associação de Universidades Americanas
Quem transformou a universidade em uma instituição de pesquisa moderna?;Charles W. Eliot
Quantos bibliotecários compõe a biblioteca principal da escola?;79
Qual é o número total de volumes na biblioteca da Harvard?;18 milhões
Quantos presidentes dos EUA são ex-alunos da universidade?;oito
Quantos ganhadores do Nobel estão entre os ex-alunos da universidade?;150
Quem pertence à instituição Harvard University?;John Simpkins, William Tan, Oliver S. Picher, Jennifer Stow, Bob Stump, Nancy Yi Fan, Charles Richard Taylor, Burt Glinn, Barzillai Gannett, Herbert Pell, Raul Pangalangan, Robers Blossom, Yehezkel Dror, H. Eugene Stanley, Judy Melinek, W. Tecumseh Fitch, Arnold Weinstein (scholar), Frank Westheimer, John James Appleton, Gernot Wagner, John W. Hutchinson, Murray Shear, Robert Brandenberger, Louis Feldman, Lorenzo di Bonaventura, Garnett H. Kelsoe, Carlos Cáceres Contreras, Marian Walsh, Alicia Munnell, Harvard University Band, Josiah Quincy III, Mark Zbikowski, James Colt, Nas Daily, Garance Franke-Ruta, John Ames Mitchell, Jon Patricof, Jeremy Levy, Stephen M. Schwebel, Dan Bidois, Joseph Bernstein, Alain Le Roy Locke, John Davis (U.S. district court judge), William Smith Shaw, Daniel Pipes, Harvard University Band, Wilbur Cortez Abbott, Andrew W. Lewis, Alva Noë, David Baron (computer scientist), Gary Crittenden, Jessica Hammer, Amos Adams, Harriett Stanley, Thomas Goodwillie (mathematician), David Kwong, James Roosevelt, Hagy Belzberg, Chaz Beasley, Dileep G. Bal, Gabriel Lasker, Charles Atwood Kofoid, Frank Ackerman, Jeffrey C. Alexander, Laurie Myroroie, Lydia Villa-Komaroff, Frederick Moste, Elizabeth Lunbeck, Camille Rankine, Jesse L. Beauchamp, Nina Schwalbe, Henry Regnery, Wisdom Gidisu, Gerry Schwartz, Ambrose Spencer, Joseph S. Davis, Thomas F. Gibson
Qual instituição de trabalho Harvard University possui?;Harvard Library
