pergunta;resposta
Qual é a principal função do IPCC?;avançar o conhecimento científico sobre as mudanças climáticas
Quem estabeleceu o IPCC?;a Organização Meteorológica Mundial e o Programa das Nações Unidas para o Meio Ambiente
Quando foi fundado o IPCC?;1988
Onde tem a sede do IPCC?;Geneva, Suíça
Quantos estados membros o IPCC tem?;195
Qual é o papel do IPCC em relação aos governos?;fornecer informações para decisões políticas
O que o IPCC faz para ajudar a combater as mudanças climáticas?;examinar a literatura científica relevante
Qual é o objetivo principal do IPCC?;estabilizar as concentrações de gases de efeito estufa na atmosfera
Como o IPCC produz seus relatórios?;através de grupos de trabalho e uma força-tarefa
Quem são os membros do IPCC?;governos e organizações observadoras
Qual a importância do IPCC para a tomada de decisões?;autoridade internacionalmente aceita sobre as mudanças climáticas
