pergunta;resposta
Qual foi a origem dos normandos?;A mistura entre vikings e franceses na Normandia.
Quem ajudou a estabelecer a identidade dos normandos?;Rolo, após o cerco de Chartres em 911.
Em qual país os normandos tiveram maior impacto militar?;Inglaterra, com a conquista de Hastings em 1066.
Para onde os normandos se expandiram além da França?;Sardenha e Sicília, sob Roger II.
Qual foi a contribuição dos normandos para a Reconquista ibérica?;Ajuda no cerco de Toledo e na expulsão dos muçulmanos.
Que linguas dialectais ainda são usadas hoje que derivam do normando?;Normandês, cauchois e jèrriais.
Quando a Duchia da Normandia foi declarada deserdita?;Em 1204, por Filipe II da França.
Qual foi o principado fundado nos estados Cruzadores?;O principado de Antioch na Síria, por Bohemond I.
Por que os normandos são lembrados também como católicos devotados?;Por seu zelo em promover a ortodoxia católica.
Em quais regiões o legado dos normandos ainda é perceptível hoje?;Na França, Inglaterra, Sicília e Quebec.
