pergunta;resposta
1. Qual é o nome chinês da dinastia Yuan?;"元朝"
2. Qual é o nome oficial da dinastia Yuan?;"Grande Yuan"
3. Quem fundou a dinastia Yuan?;"Kublai Khan"
4. A qual clã pertencia Kublai Khan?;"Borjigin"
5. Em que ano foi fundada a dinastia Yuan?;"1271"
6. Qual dinastia governou a China antes do Yuan?;"Song"
7. Qual dinastia sucedeu a dinastia Yuan?;"Ming"
8. Qual era a capital da dinastia Yuan?;"Shangdu"
9. Qual religião não era praticada na dinastia Yuan?;"Hinduísmo"
10. Qual idioma era oficial na dinastia Yuan?;"Mongol"
1. Qual é o nome chinês da dinastia Yuan?;"元朝"
2. Qual é o nome oficial da dinastia Yuan?;"Grande Yuan"
3. Quem fundou a dinastia Yuan?;"Kublai Khan"
4. A qual clã pertencia Kublai Khan?;"Borjigin"
5. Em que ano foi fundada a dinastia Yuan?;"1271"
6. Qual dinastia governou a China antes do Yuan?;"Song"
7. Qual dinastia sucedeu a dinastia Yuan?;"Ming"
8. Qual era a capital da dinastia Yuan?;"Shangdu"
9. Qual religião não era praticada na dinastia Yuan?;"Hinduísmo"
10. Qual idioma era oficial na dinastia Yuan?;"Mongol"
pergunta;resposta
Qual é o nome chinês da dinastia Yuan?;"元朝"
Qual é o nome oficial da dinastia Yuan?;"Grande Yuan"
Quem fundou a dinastia Yuan?;"Kublai Khan"
A qual clã pertencia Kublai Khan?;"Borjigin"
Em que ano foi fundada a dinastia Yuan?;"1271"
Qual dinastia governou a China antes do Yuan?;"Song"
Qual dinastia sucedeu a dinastia Yuan?;"Ming"
Qual era a capital da dinastia Yuan?;"Shangdu"
Qual religião não era praticada na dinastia Yuan?;"Hinduísmo"
Qual idioma era oficial na dinastia Yuan?;"Mongol"
