pergunta;resposta
Qual é o nome comum dos Ctenophora?;Comb jellies
O que usam para nadar?;Cílios (combos)
Quantas espécies são validadas?;100 a 150
Qual o tamanho máximo?;1,5 metros
Quais são os principais tipos de corpo?;Cidípides, platíctenidos, beróides
O que comem os ctenóforos?;Larvas microscópicas a crustáceos
Alguns vivem como parasitas?;Jovens de duas espécies
Quando aparecem fósseis?;Período Cambriano, há 525 milhões de anos
Qual a discussão sobre sua classificação?;Hipótese Ctenóforo-irmão
Como é a estrutura do corpo?;Massa de gelatina com duas camadas celulares
