pergunta;resposta
Quem eram os normandos?;Descendentes de vikings e francos da região da Normandia
Qual evento marcou o início do assentamento normando na França?;O acordo de Rollo em 911
Qual língua os normandos adotaram?;Galo-romance
Qual foi o significado do Tratado de Saint-Clair-sur-Epte?;Criação do Ducado de Normandia
Qual apelido era dado a Ricardo I de Normandia?;Ricardo, o Temerário
Em que ano a Inglaterra foi conquistada pelos normandos?;1066
O que aconteceu ao Ducado de Normandia em 1204?;Foi tomado pela França
Quais são as últimas áreas consideradas remanescentes do Ducado de Normandia?;As Ilhas do Canal
Qual estilo arquitetônico é característico da cultura normanda?;Românico
Qual foi a contribuição dos normandos na Reconquista Ibérica?;Foram importantes combatentes
