pergunta;resposta
Answer: "Amazonia; Floresta Amazônica."
   Resposta: Amazonia; Selva Amazônica.
Similarly, pergunta;resposta pairs:
Pergunta;Resposta
Qual é a área total da bacia amazônica?;7 milhões de km².
Quantos quilômetros quadrados são cobertos pela floresta amazônica?;5,5 milhões de km².
Qual é a porcentagem da floresta que está no Brasil?;60%.
Quantos territórios indígenas são reconhecidos formalmente?;3.344.
Qual é o nome do parque protegido na França?;Parque Nacional da Guiana Amazônica.
Qual a porcentagem que a Amazônia representa das florestas tropicais restantes no mundo?;Mais de metade.
Quantas árvores estima-se que existam na Amazônia?;390 bilhões.
Quantas espécies de árvores há na região?;16 mil.
Qual é a população total da Amazônia?;Mais de 30 milhões de pessoas.
Wait, but the user wants each line to have pergunta and resposta separated by ;. So I need to make sure each line is in that format without any extra spaces beyond what's necessary.
pergunta;resposta
Qual é a área total da bacia amazônica?;7 milhões de km².
Quantos quilômetros quadrados são cobertos pela floresta amazônica?;5.500.000 km².
Qual é a porcentagem da floresta que está no Brasil?;60%.
Quantos territórios indígenas são reconhecidos formalmente?;3.344.
Qual é o nome do parque protegido na França?;Parque Nacional da Guiana Amazônica.
Qual a porcentagem que a Amazônia representa das florestas tropicais restantes no mundo?;Mais de metade.
Quantas árvores estima-se que existam na Amazônia?;390 bilhões.
Quantas espécies de árvores há na região?;16.000.
Qual é a população total da Amazônia?;Mais de 30 milhões de pessoas.
