```
pergunta;resposta
O que causa a mudança de velocidade em um objeto?;força
Qual é a unidade SI para medir força?;newton
Quem enunciou a segunda lei do movimento?;Newton
Como é chamada a quantidade que relaciona força e aceleração?;momento
O que pode ser descrito intuitivamente como um empurrão ou puxada?;força
Qual símbolo é usado para representar força?;F
Que tipo de grandeza é a força, considerando magnitude e direção?;vetorial
Quais são as expressões que descrevem mudanças na velocidade causadas por empurrão ou puxada?;thrust e drag
O que produz alterações na velocidade rotacional de um objeto?;torque
Qual é o hiperônimo comum para forças como polícia, serviços de fronteira e regimentos?;força
```
