```csv
pergunta;resposta
O que significa o termo "construção" em sua definição mais geral?;Arte e ciência de formar objetos
Qual a origem da palavra "construção"?;Latim e francês antigo
Qual o período em que a construção normalmente começa?;Planejamento, financiamento e design
O que a construção abrange além da construção de edifícios?;Reparos e manutenção
Qual a porcentagem do PIB global a construção representa atualmente?;Cerca de 13 por cento
Qual é um perigo significativo associado à indústria da construção?;Acidentes e fatalidades
Qual o ano em que a construção global atingiu cerca de $4 trilhões?;2012
Qual o impacto da construção no desenvolvimento econômico?;Promove o desenvolvimento econômico
O que é um "megaprojeto"?;Os maiores projetos de construção
Qual a contribuição da construção para os países?;Benefícios econômicos e não monetários
```
