pergunta;resposta  
Qual é a natureza da lei da União Europeia?;sistema de direito supranacional  
Quantos países compõem a UE?;27 países membros  
Qual foi a primeira comunidade europeia?;Comunidade Europeia do Carvão e Açúcar (CECA)  
Quando foi fundada a CECA?;1952  
Quais são os objetivos da UE?;paz, justiça social e proteção ambiental  
Qual órgão interpreta a lei da UE?;Tribunal de Justiça da União Europeia  
O que compõe a estrutura constitucional da UE?;Tratados da União Europeia  
Qual é o órgão responsável por criar jurisprudência?;Tribunal de Justiça da União Europeia  
Qual é o papel dos Estados-membros?;concordar com os tratados  
Qual é a finalidade da lei da UE?;promover paz e justiça social
