pergunta;resposta
Onde nasce o rio Reno?;Alpes Suíços
Em quais países o rio Reno flui?;Suíça, Alemanha e Holanda
Qual é o comprimento aproximado do rio Reno?;1.230 km
O rio Reno deságua em qual mar?;Mar do Norte
Quais são duas cidades importantes localizadas às margens do rio Reno?;Colônia e Roterdã
O rio Reno formou parte de qual fronteira do Império Romano?;Fronteira norte
Qual é a origem etimológica do nome "Reno"?;Celta Rēnos
Quantos estados alemães têm o nome do rio Reno?;Dois
Além da Holanda e da Alemanha, qual outro país o Reno atravessa?;Suíça
O rio Reno é conhecido por qual característica histórica?;Sua importância como via navegável
